,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
1179,Well_no_59,2925,3325,3059.38,0.06512,52.29456729602817,7654471.326,Shale,1.7093896537002482,4738.250368631775,34.885957915691336,1714.934042707116,5.235004493247575,1.0
100,Well_no_6,2675,4525,3048.71,0.16057,86.19059669129068,7211275.4339999985,Sandstone,2.2763084081331506,3283.975692517453,22.25326850704795,1684.9533107879306,7.0864946885628655,0.0
101,Well_no_6,2675,4525,3049.21,0.1543,127.3752378899999,7193171.256,Sandstone,1.8784397248956952,3984.139319835641,29.817161487359225,1714.2465080964005,5.926039941655498,0.0
102,Well_no_6,2675,4525,3049.71,0.16515,199.94905191544143,7050658.812000001,Sandstone,1.856488299775632,3781.694654350456,25.116536268629407,1695.670320247897,4.935515007985146,0.0
103,Well_no_6,2675,4525,3050.21,0.16547,197.26653767259887,7109563.571157153,Sandstone,2.283537101776436,3118.483312138817,19.659231575692598,1685.0076590689537,6.483534568443725,0.0
104,Well_no_6,2675,4525,3050.71,0.06049,38.45565833516295,7759853.147999999,Shale,1.4222044681194446,5007.755255068667,35.66549282412552,1785.1907663944892,3.5918857094579764,1.0
105,Well_no_6,2675,4525,3051.21,0.08837,38.42651481515166,7903541.84,Sandy shale,2.533748154442013,2962.716867570487,24.414578022855903,1465.4519345151157,6.998932188154727,0.6667
106,Well_no_6,2675,4525,3051.71,0.06351,59.464655719480554,8164686.971,Shale,1.803333136218914,4252.5595132830695,36.27782980522071,1759.11311608937,4.157560728286623,1.0
107,Well_no_6,2675,4525,3052.21,0.1188,50.97665737200862,7287796.416,Shaly sandstone,2.269745485495544,3016.0093080772967,23.515322571811957,1902.2268672837329,8.212999261629216,0.3333
108,Well_no_6,2675,4525,3052.71,0.12196,,7330545.688999997,Shaly sandstone,,4282.810488227535,,,2.615646284288676,0.3333
109,Well_no_6,2675,4525,3053.21,0.1284,87.60970260299406,7014560.563999997,Shaly sandstone,1.7341344176646365,3730.586331965605,29.7973323141303,1779.9512333411844,4.5463708940458485,0.3333
110,Well_no_6,2675,4525,3053.71,0.13146,60.96333502764964,7386167.868,Shaly sandstone,1.6998208500933951,4143.760625577654,30.82572968127904,1944.928177605941,6.42998986875364,0.3333
111,Well_no_6,2675,4525,3054.21,0.1405,,7200478.129,Shaly sandstone,1.9317710450656047,,,1617.8035739885336,4.62374732796493,0.3333
112,Well_no_6,2675,4525,3054.71,0.13964,74.49097144924002,7193055.469063333,Shaly sandstone,2.182803545725577,2846.8567839175075,25.06708655053367,1613.257542932793,5.297311903476919,0.3333
113,Well_no_6,2675,4525,3055.21,0.14907,141.04024486176033,7179051.124,Sandstone,1.5235972411848522,4713.327105427034,33.84740199250815,1654.9005551567595,4.25251684975933,0.0
114,Well_no_6,2675,4525,3055.71,,,7171327.993,Sandstone,1.7573709288406922,4047.556648287202,28.48752299364105,1574.8435455519857,4.358512215601679,0.0
115,Well_no_6,2675,4525,3056.21,0.07404,32.62502879117148,7675772.804,Shale,1.5232383644777727,4536.006688254463,31.34117265152832,1838.7570418136029,5.975332816743318,1.0
116,Well_no_6,2675,4525,3056.71,0.08765,50.48063632942523,7695366.873,Sandy shale,3.224258379543256,2719.934670204816,23.853207326614715,1620.5188924214665,10.056778342700197,0.6667
117,Well_no_6,2675,4525,3057.21,0.0659,,7762043.621,Shale,,4405.20964903178,,,3.02266807322775,1.0
118,Well_no_6,2675,4525,3057.71,0.13677,83.3394563372549,7245833.382,Shaly sandstone,1.8412402647563115,4137.573819107639,31.521144213474376,1726.751296336848,5.489970932762632,0.3333
119,Well_no_6,2675,4525,3058.21,0.13623,88.23539760608786,7226411.998,Shaly sandstone,1.899196570895768,3951.609011718856,24.32815372241825,1590.0005905096546,4.526819423817283,0.3333
1180,Well_no_60,3125,6325,3048.05,0.13467,86.12952082441846,7059660.2,Sandstone,2.190950534082114,3008.0001439367657,23.683691782787925,1681.2055219491187,6.454123413370856,0.0
1181,Well_no_60,3125,6325,3048.55,0.14113,98.5919536474384,7392286.23,Sandstone,2.472839446870708,2367.1708579387187,22.194107547227613,1647.7061128597293,6.306222413133348,0.0
1182,Well_no_60,3125,6325,3049.05,,,7207660.812000001,Sandstone,1.7669001482710054,4200.12742860189,29.60145046182271,1517.0276379563263,4.763514027723967,0.0
1183,Well_no_60,3125,6325,3049.55,,,8052114.369,Shale,1.6591744662886665,4769.455055297979,37.74240553621853,1455.5406344444066,3.5151245994269216,1.0
1184,Well_no_60,3125,6325,3050.05,0.05599,49.78430610932944,7860451.3429999985,Shale,1.9193884673589408,4633.173037759691,34.09488381421747,1769.6851855675795,6.494956701263533,1.0
1185,Well_no_60,3125,6325,3050.55,0.09021,47.71557643159622,7300704.003,Sandy shale,3.0597302270528712,2591.158868211889,16.51492823966915,1637.9882662386954,9.703052126454784,0.6667
1186,Well_no_60,3125,6325,3051.05,0.06182,,7724890.772999999,Shale,1.8703464917113715,4353.819083943606,35.453802958386824,,4.102383492754603,1.0
1187,Well_no_60,3125,6325,3051.55,0.05327,40.16670622768185,7865934.141,Shale,1.97273325693138,4042.1567883944385,32.23255082997236,1747.9524705769836,7.725937812832282,1.0
1188,Well_no_60,3125,6325,3052.05,0.13377,85.79794348588213,7304801.619,Shaly sandstone,2.0067924035233218,3683.663137444195,27.230916884845577,1620.8892283385944,4.2070680405052405,0.3333
1189,Well_no_60,3125,6325,3052.55,,,7290622.192000003,Shaly sandstone,1.6024568528881489,4994.729190281651,39.97700338922039,1808.167208589344,4.721275541839082,0.3333
1190,Well_no_60,3125,6325,3053.05,0.13779,86.35491643028111,7258636.1910000015,Shaly sandstone,1.988616299635716,3579.928404087849,27.58174411786069,1724.4176375719856,6.636924519436965,0.3333
1191,Well_no_60,3125,6325,3053.55,,137.17995764427894,7404769.375,Sandstone,1.9464747479576656,3214.914609329797,25.45863342963057,1644.0709548299442,5.261261495744006,0.0
1192,Well_no_60,3125,6325,3054.05,0.14096,90.53668984633504,7150915.161006986,Sandstone,1.8939795442283431,3712.864879586351,21.95917221191521,1710.245120757004,6.009831188035292,0.0
1193,Well_no_60,3125,6325,3054.55,,102.85140414477856,7364117.11,Sandstone,1.864657356065752,3825.079134543748,30.57478799248327,1604.7753827364484,4.802059601849452,0.0
1194,Well_no_60,3125,6325,3055.05,0.15097,131.3464252583302,7188303.3160000015,Sandstone,2.1219605688491585,3691.97158572767,24.88101610334521,1822.779678083049,5.6545228632852576,0.0
1195,Well_no_60,3125,6325,3055.55,0.15787,190.3325571523091,6948123.374,Sandstone,1.6277846571367345,4295.634881033947,27.74835334633223,1622.6679130699383,4.091457397587214,0.0
1196,Well_no_60,3125,6325,3056.05,0.15916,160.57256738765756,6988066.587,Sandstone,2.352852093407788,3225.4070390084808,24.477309875483346,1641.7993325000757,7.07051413851657,0.0
1197,Well_no_60,3125,6325,3056.55,0.06704,54.38141654049917,7889599.836,Shale,1.9526872523606784,4033.300471725867,33.027409465807665,1645.650041319093,4.443558778323722,1.0
1198,Well_no_60,3125,6325,3057.05,0.0665,53.40494106891463,7812760.451,Shale,1.7480410370067274,4463.771244139467,32.38211900801517,1654.5670229291736,4.595815471883365,1.0
1200,Well_no_61,3925,4625,3046.19,0.18495,414.2726376124419,6976549.449,Sandstone,1.8762977171775432,3361.9352796677645,24.79002252410191,1616.637874606247,4.958631884984482,0.0
1201,Well_no_61,3925,4625,3046.69,0.18891,414.8641645979144,6779509.751,Sandstone,2.279273723839337,3062.574038354467,17.884430290051448,1703.3700263322714,6.005830867583134,0.0
1202,Well_no_61,3925,4625,3047.19,0.0655299999999999,2.2146042766903373,7805146.652000003,Sandy shale,2.8380673808627472,2912.7396157017743,20.549997167554427,1656.3165501877738,9.39123150628164,0.6667
1203,Well_no_61,3925,4625,3047.69,,,7910100.727999999,Sandy shale,3.05060435279153,2626.7607363088377,24.363960078882503,1570.6517943134409,8.026815419411697,0.6667
1204,Well_no_61,3925,4625,3048.19,0.14351,115.39926915568702,7227225.172999999,Sandstone,1.9489384796762808,4161.411941504807,26.59927114870069,1632.390395056026,4.736677908207367,0.0
1205,Well_no_61,3925,4625,3048.69,0.14356,118.09503957002003,7103748.454,Sandstone,2.0271041990292704,3385.4175919613845,23.232747185787357,1810.6975353114108,6.6461156486051225,0.0
1206,Well_no_61,3925,4625,3049.19,,,6993129.81,Sandstone,1.572506761979232,4604.258651048121,33.335881772278924,1653.9346530152177,4.301591990202167,0.0
1207,Well_no_61,3925,4625,3049.69,0.15669,152.4035552327649,7055332.311000003,Sandstone,1.9102452979246616,3551.641465405868,26.090195321627856,1678.3056306489295,5.380606631713519,0.0
1208,Well_no_61,3925,4625,3050.19,0.15532,164.3365633935666,6975985.569,Sandstone,1.6872530319123864,3613.631301538631,30.05172697736845,1718.1017475296883,4.980557706502419,0.0
1209,Well_no_61,3925,4625,3050.69,,,7046128.562999999,Sandstone,1.5119919933308985,4495.306281846658,33.666356837025035,1679.6441987140402,4.769871635881104,0.0
1210,Well_no_61,3925,4625,3051.19,,,7117032.285,Sandstone,1.7399661351104283,4280.4596381504525,26.55747893804359,1790.4952205174552,5.148199336223964,0.0
1211,Well_no_61,3925,4625,3051.69,0.16867,203.99121287526845,6893490.417,Sandstone,2.219923566691786,3208.5542886377425,22.85371491616345,1704.8117542594223,6.45222065608149,0.0
1212,Well_no_61,3925,4625,3052.19,0.17431,222.7692559796524,7028991.847999997,Sandstone,1.5397496682980745,4408.71940938785,29.92781687036432,1672.6801145790369,6.042585669489826,0.0
1213,Well_no_61,3925,4625,3052.69,,,7171248.3160000015,Sandstone,1.6319135330306354,4539.70704881849,33.63200823280728,1575.9661519695053,4.0531335620763,0.0
1214,Well_no_61,3925,4625,3053.19,0.16909,172.1760494451049,6996949.266,Sandstone,1.739464186700666,4442.6669753990745,27.42373514773441,1559.101829208868,6.468582513941572,0.0
1215,Well_no_61,3925,4625,3053.69,0.1738299999999999,254.73846138755258,7016925.37,Sandstone,2.16262505938079,3092.5506922088184,23.28018764177302,1595.5637309545389,5.505661956375451,0.0
1216,Well_no_61,3925,4625,3054.19,0.17674,273.9044109917125,6840362.667,Sandstone,2.3482436047999986,2917.162804574896,19.011570155517678,1655.8958046326486,6.163981458078965,0.0
1217,Well_no_61,3925,4625,3054.69,0.18736,489.2194021777908,6919242.965,Sandstone,2.1244132837444702,2972.492482867727,18.7707030108966,1532.5510782662582,6.297439409992976,0.0
1219,Well_no_61,3925,4625,3055.69,0.1865,,6854292.113,Sandstone,4.076433322457754,2516.914539563333,25.82362950320509,,5.6095875575749945,0.0
1220,Well_no_62,1375,2775,3055.0,,,7300333.017000001,Shaly sandstone,1.67627057613059,4142.252700615199,28.761882077228176,1807.4011890714887,4.1285150072229335,0.3333
1221,Well_no_62,1375,2775,3055.5,,,7156079.946,Sandstone,2.0773371094433912,3147.148165720477,26.61472397843957,1372.5933214787158,3.913728927531208,0.0
1222,Well_no_62,1375,2775,3056.0,0.15264,103.28301752077525,7436227.0260000015,Sandstone,2.1963224331723774,3428.629875675403,25.818874566393703,1593.2097177630048,5.739607835084563,0.0
1223,Well_no_62,1375,2775,3056.5,,,7158863.616252226,Sandstone,2.2334386273161617,3123.6217686839836,21.79168961823317,1683.5756972532502,5.382344509938978,0.0
1224,Well_no_62,1375,2775,3057.0,,,7152604.046,Sandstone,2.2215883636279785,3345.687529774626,22.471799598062383,1736.2275095586972,6.578921500112767,0.0
1225,Well_no_62,1375,2775,3057.5,0.15955,159.08833818360662,7205071.969,Sandstone,1.6954930520111646,4225.210528915664,30.01339863047064,1700.746508897012,6.545136844617836,0.0
1226,Well_no_62,1375,2775,3058.0,,,7193708.128,Sandstone,1.6832385909254648,4469.6637449949,33.62756213497735,1724.5963455375013,5.00634301503237,0.0
1227,Well_no_62,1375,2775,3058.5,0.15989,165.75295356863558,6799445.832,Sandstone,2.20710800088081,2858.0696915821527,20.527862345164547,1649.9041523536048,5.8221605868013,0.0
1228,Well_no_62,1375,2775,3059.0,,,7181366.746,Sandstone,1.9473481939665924,3302.2803780757417,27.5639095797998,1583.4481197187083,4.882601603945696,0.0
1229,Well_no_62,1375,2775,3059.5,0.16698,213.23219974942458,7048006.25,Sandstone,1.9772365496303028,3787.858010136872,28.052058350591665,1354.282412637328,3.6264116978822174,0.0
1230,Well_no_62,1375,2775,3060.0,0.1637,209.1242424792532,7099872.9870000025,Sandstone,1.757650264114151,3893.5523538760167,27.25254882772916,1537.7691213827304,4.393088118368032,0.0
1231,Well_no_62,1375,2775,3060.5,0.17244,260.97485471523305,6810679.034,Sandstone,1.3984628895529487,4574.2847364816525,29.26155056730252,1754.88424510988,3.680340508229408,0.0
1232,Well_no_62,1375,2775,3061.0,0.17102,219.1200993725584,6978555.497,Sandstone,1.8020452591096807,3959.7020801157664,28.55864233677176,1543.8127673208194,4.885535716655835,0.0
1233,Well_no_62,1375,2775,3061.5,0.04831,56.73274199113496,7817762.712,Shale,1.545083783947637,5340.155454764803,44.061556422871,1649.1544186945043,4.865067819087472,1.0
1234,Well_no_62,1375,2775,3062.0,0.123,55.883680121305744,7174139.536,Shaly sandstone,1.6517506017523738,4326.012174249995,31.21161556147237,1971.4201856741156,6.419524664416523,0.3333
1235,Well_no_62,1375,2775,3062.5,0.13423,61.72363399820785,7193612.188259215,Shaly sandstone,1.6554340112049808,4223.274490019307,29.526399521301183,1754.1246552651323,4.47636113754231,0.3333
1236,Well_no_62,1375,2775,3063.0,0.14368,50.532734673301285,7261381.306,Shaly sandstone,1.5108292369902547,4554.3595667459695,32.889813901113435,1774.6027629465875,3.979793076037172,0.3333
1237,Well_no_62,1375,2775,3063.5,0.14564,112.54742657539467,7202920.0529999975,Shaly sandstone,1.9356360476650964,3174.725862067753,19.50905176993569,1678.2910627876474,5.452030355506008,0.3333
1238,Well_no_62,1375,2775,3064.0,0.15294,121.31375836740727,7115145.615,Shaly sandstone,1.643448633393856,4054.191624306656,31.54253589381636,1661.3222369149182,4.53590438189535,0.3333
1239,Well_no_62,1375,2775,3064.5,0.14392,70.7233790055692,7179791.2,Sandstone,2.0867520803657067,3840.864125675048,28.069876132047447,1532.976450152269,6.338820812825869,0.0
1240,Well_no_63,5525,8125,3052.28,0.16926,202.31905236570353,7013846.129,Sandstone,2.265562491386232,3508.0255094677746,27.880562494218946,1578.1970965487092,5.642850261844701,0.0
1241,Well_no_63,5525,8125,3052.78,,,6769400.167,Sandstone,1.967520820707908,3873.5886264338624,29.522037714397058,1804.4957342918824,6.694860175482342,0.0
1242,Well_no_63,5525,8125,3053.28,0.17582,263.34545657079474,6993911.399,Sandstone,1.6682340789215584,4154.156052270825,28.45581054586601,1665.005427064308,4.611428972510668,0.0
1243,Well_no_63,5525,8125,3053.78,0.17848,275.733102000028,7068666.5189999975,Sandstone,2.392635255378456,2923.1457959654326,17.12351114269884,1556.7988882815528,5.798845305708218,0.0
1244,Well_no_63,5525,8125,3054.28,0.17414,273.3746178549971,7115433.025,Sandstone,2.3582312069291973,3157.598880450927,24.04989229867902,1693.717228042722,6.386977216088913,0.0
1245,Well_no_63,5525,8125,3054.78,0.18358,381.2159940623436,7087776.188999997,Sandstone,1.5277858778705764,4413.7872389648965,30.095983183459296,1719.475005588627,2.9060468751610684,0.0
1246,Well_no_63,5525,8125,3055.28,0.07312,32.18143658773902,7778488.062000001,Sandy shale,3.0585247935073974,2231.121405861012,15.225038912311698,1732.6412669725669,8.41207961072714,0.6667
1247,Well_no_63,5525,8125,3055.78,0.07287,35.97872218783092,7769949.034,Sandy shale,3.2592548585597925,2244.0970457401854,16.403820647133927,1539.9003509495092,8.633485493557682,0.6667
1248,Well_no_63,5525,8125,3056.28,0.12604,71.09964493567338,7409412.042,Shaly sandstone,2.213609205411182,3551.928182391574,25.69829694649398,1525.74630219824,5.544923747771664,0.3333
1249,Well_no_63,5525,8125,3056.78,0.14024,,7223052.113,Shaly sandstone,,,22.64992292780337,1715.613957234416,,0.3333
1250,Well_no_63,5525,8125,3057.28,,,7273204.541,Shaly sandstone,2.2077408457282246,3227.2312985854933,24.68966490722734,1657.7925909288956,6.277568234763732,0.3333
1251,Well_no_63,5525,8125,3057.78,0.14432,120.89359637757218,7167113.006,Sandstone,2.224879043487043,3437.30329906394,26.287065974978177,1671.3733624183883,6.130560340392041,0.0
1252,Well_no_63,5525,8125,3058.28,0.1488799999999999,128.5791828227958,7270544.134,Sandstone,2.0245549902548734,3268.1688856077144,26.87850501584966,1804.915625899368,7.318278928451238,0.0
1253,Well_no_63,5525,8125,3058.78,0.07436,,7578580.9920000015,Sandy shale,,,20.87485609567125,1607.0150330872934,7.893533569340434,0.6667
1254,Well_no_63,5525,8125,3059.28,0.11485,56.78555416409789,7590777.638999999,Shaly sandstone,2.0572422130245203,3689.520417594432,28.00433493521754,1739.5073850629096,,0.3333
1255,Well_no_63,5525,8125,3059.78,,24.827616801081447,7095830.575,Shaly sandstone,2.069796256412484,3393.9808172152666,23.842202036446032,1388.8769318638724,4.858521621123156,0.3333
1256,Well_no_63,5525,8125,3060.28,0.11885,55.822127681183886,7702922.978999997,Shaly sandstone,1.6627127559382708,4883.171042082,35.90175432992353,1609.9783863459988,4.309802017344092,0.3333
1257,Well_no_63,5525,8125,3060.78,0.0669,23.71391589518472,7645344.85,Sandy shale,3.0868460454060718,2340.091207434489,20.968727996748957,1662.1209274962173,8.065872444867942,0.6667
1258,Well_no_63,5525,8125,3061.28,0.14375,127.7500306750018,7088608.503,Sandstone,2.2408091543728643,3040.133279239204,24.83030341031432,1755.92516622758,6.909026788220564,0.0
1259,Well_no_63,5525,8125,3061.78,0.14031,88.7286548019466,7218796.341167245,Sandstone,1.9188402781396297,3807.153784232937,26.30549056945997,1642.3131642806998,5.175481663635625,0.0
1260,Well_no_64,2775,8825,3054.58,0.15442,137.07972042244822,7160691.195,Sandstone,2.3625083694508207,3044.8743595128853,24.95820281301368,1676.2542545422857,7.930572608502221,0.0
1261,Well_no_64,2775,8825,3055.08,0.1599,170.5047678380404,7028179.163,Sandstone,1.8653821965884123,4088.166325393521,25.47448619983989,1876.1886055267344,5.36381381619296,0.0
1262,Well_no_64,2775,8825,3055.58,0.15984,169.00467485494244,7162571.6060000025,Sandstone,1.9828695382693984,3401.3000019223095,22.939503806091466,1777.5040125470955,6.274798524432162,0.0
1263,Well_no_64,2775,8825,3056.08,0.16516,202.18283170043776,7185967.141,Sandstone,1.754870458762844,3933.4525480637,29.87527719603469,1669.7463690908185,5.167727825167458,0.0
1264,Well_no_64,2775,8825,3056.58,0.16744,199.20824114912247,6949411.95,Sandstone,2.395995231204274,2417.420607893376,19.481076448240536,1504.0910668192826,7.143986116976236,0.0
1265,Well_no_64,2775,8825,3057.08,0.05925,56.49787775251744,7909254.997,Shale,1.5556791367385343,4991.033513044877,39.73252327234837,1520.137291297803,4.822489717024255,1.0
1266,Well_no_64,2775,8825,3057.58,,,7395617.868,Shaly sandstone,1.5982038001407763,4162.834931093705,36.61688100795297,1753.5941799385407,2.722539225966727,0.3333
1267,Well_no_64,2775,8825,3058.08,0.13268,79.95041659599497,7411489.762,Shaly sandstone,2.076519998622106,3675.443213125094,27.02394306035288,1592.8760216611363,4.4422895984231605,0.3333
1268,Well_no_64,2775,8825,3058.58,,,7324614.204,Shaly sandstone,2.290638371124388,3181.642385096395,24.471288417983068,1689.806623308791,6.1539123284282,0.3333
1269,Well_no_64,2775,8825,3059.08,0.13382,71.9194038010391,7474353.045,Shaly sandstone,1.8450853939594964,4129.586735368277,31.46513905083957,1759.7478149837118,6.147258680042966,0.3333
1270,Well_no_64,2775,8825,3059.58,0.1398599999999999,103.22110113090893,7079969.42,Sandstone,2.3850646752697338,2964.8335173007977,21.442492039998783,1636.5601979146018,5.2490396427844255,0.0
1271,Well_no_64,2775,8825,3060.08,0.14569,143.78052644279813,7159935.8160000015,Sandstone,2.179873172109579,2780.692617569552,26.73049658838212,1725.775479458985,3.1109850003557606,0.0
1272,Well_no_64,2775,8825,3060.58,0.14818,139.66652388093692,7477205.2820000015,Sandstone,1.6778385665469662,4037.395245053559,34.183341662141544,1622.088748547074,3.2277302200907174,0.0
1273,Well_no_64,2775,8825,3061.08,0.1507099999999999,134.5002271832996,7235740.653,Sandstone,1.890796389218368,3900.0985766020585,24.12547556744164,1637.1934844425446,3.5421828774152324,0.0
1274,Well_no_64,2775,8825,3061.58,,,7776346.624,Shale,,4307.360045693129,,1723.9543681505145,6.395697751165197,1.0
1275,Well_no_64,2775,8825,3062.08,0.06115,60.56920529969774,8131219.552999997,Shale,1.7067392240412085,4737.633529067398,38.02395625742624,1775.6753328531468,5.381387836742617,1.0
1276,Well_no_64,2775,8825,3062.58,0.12515,64.35287200440793,7515115.582,Shaly sandstone,1.71981262052368,4172.2504698731655,32.851168779130845,1745.7489699337866,4.105785081341536,0.3333
1277,Well_no_64,2775,8825,3063.08,0.12934,22.247500712931547,7327417.254,Shaly sandstone,2.0734567667206365,3340.2821650282026,25.08192850038572,1461.696033138985,6.271479931209309,0.3333
1278,Well_no_64,2775,8825,3063.58,0.13463,101.72770984911143,7277327.835,Shaly sandstone,1.861468466829916,4161.029004264037,31.841706901603068,1650.2178045961637,4.242947766524953,0.3333
1279,Well_no_64,2775,8825,3064.08,0.13734,75.76733747047825,7283854.897000001,Shaly sandstone,3.037461533856398,2890.369601613864,25.37567181281461,1734.6927995505514,6.541827885082812,0.3333
1280,Well_no_65,2225,6525,3050.72,,32.59883985567197,7408879.328,Shaly sandstone,2.2242160814519103,3473.8272774745424,26.417171818956994,1714.589965079685,4.648282826633318,0.3333
1281,Well_no_65,2225,6525,3051.22,0.04429,51.43553453441173,7987617.955,Shale,1.523584845940589,5156.550894688609,40.512147151828046,1714.3541167179708,3.662648238986364,1.0
1282,Well_no_65,2225,6525,3051.72,0.0464,49.732710571675945,8020278.159,Shale,1.3898434278333414,5132.145866088569,36.6069765132676,1595.5367353073486,5.054805234623678,1.0
1283,Well_no_65,2225,6525,3052.22,0.12636,68.75428148350505,7224173.03,Shaly sandstone,1.6362548284701075,4586.610636201093,34.42188812738669,1606.6392314059447,4.223647604229173,0.3333
1284,Well_no_65,2225,6525,3052.72,0.13067,61.25910387778211,7419450.63,Shaly sandstone,2.0745304821331323,4534.459444799811,29.314942978355173,1845.2480618607651,6.7184829491648745,0.3333
1285,Well_no_65,2225,6525,3053.22,0.12905,60.618813664214045,7296143.369,Shaly sandstone,1.645888020500646,5034.843676856895,33.04860550014782,1687.8443730649396,4.68883645188909,0.3333
1286,Well_no_65,2225,6525,3053.72,0.13637,72.4764314084017,7077761.192000003,Shaly sandstone,1.566080428580406,4548.104801345855,30.64472003458515,1674.8500578140954,4.56415052745745,0.3333
1287,Well_no_65,2225,6525,3054.22,0.13167,53.95777775560499,7432709.322000002,Shaly sandstone,1.5386049611953465,5050.680946862204,36.83470435547138,1697.474514566787,5.0482997018273545,0.3333
1288,Well_no_65,2225,6525,3054.72,0.14256,84.748730089418,7303793.575,Sandstone,2.2967612865215243,3387.669582886945,23.07576501647519,1707.900441112078,6.69947792772204,0.0
1289,Well_no_65,2225,6525,3055.22,0.14411,126.41478769732917,7262535.451,Sandstone,2.200610980309002,3028.705139191339,22.203787821012373,1609.1988278301455,5.2313197006560745,0.0
1290,Well_no_65,2225,6525,3055.72,0.14744,137.84947072843113,7033095.784,Sandstone,1.5765335340009183,4358.518581840068,34.059409946771865,1738.9049173899125,4.417241743118304,0.0
1291,Well_no_65,2225,6525,3056.22,0.15155,131.134530281573,7250049.499,Sandstone,2.077403146843152,3669.1958094542,23.215137315295053,1762.3038898017214,5.56257048938034,0.0
1292,Well_no_65,2225,6525,3056.72,0.15818,122.94229589612124,6856552.232999999,Shaly sandstone,2.1881115350937517,3236.28390751464,22.917259530267824,1749.875310811647,7.0846525781039045,0.3333
1293,Well_no_65,2225,6525,3057.22,0.15742,162.94432231261578,6990856.235,Sandstone,1.5392071044309303,4234.475744528095,31.05117520710604,1635.7008572693924,5.44701713619397,0.0
1294,Well_no_65,2225,6525,3057.72,0.04781,34.41709764189082,7813271.2239999985,Shale,1.8717437401663697,4324.07159236169,32.786877126350554,1570.667037812601,6.726784604590305,1.0
1295,Well_no_65,2225,6525,3058.22,0.10182,34.69124429325462,7671883.97,Shaly sandstone,2.3409253577664084,3452.5750446802645,24.78899636091225,1666.8846248137552,6.8521388058654775,0.3333
1296,Well_no_65,2225,6525,3058.72,0.10802,40.9905294066739,7633279.437000001,Shaly sandstone,2.0280043877560394,3828.835293600065,29.73050316720397,1867.2157199490216,5.194858634927893,0.3333
1297,Well_no_65,2225,6525,3059.22,0.11112,48.76338484596958,7160402.144318147,Shaly sandstone,2.3369252325857897,3000.7796197982025,20.589888531718632,1726.1652372106516,6.94341724591188,0.3333
1298,Well_no_65,2225,6525,3059.72,,,7468454.265,Shaly sandstone,1.6058916351548604,4370.259458224309,30.671193699558053,1605.9847894231252,5.072100401201238,0.3333
1299,Well_no_65,2225,6525,3060.22,0.05802,53.32605539638448,7951667.225,Shale,1.6241491419801106,4550.90720590036,33.63735723148509,1465.6079280893537,4.830833635702824,1.0
1300,Well_no_66,2975,5375,3047.55,0.14217,104.51008265046768,7604521.038,Sandstone,1.6681965203395808,4855.99473059188,32.132336534064024,1465.6829605648122,5.058698368074708,0.0
1301,Well_no_66,2975,5375,3048.05,0.14293,98.06761837712172,7316490.8,Sandstone,2.01867527165022,3569.589984363954,28.76137268999024,1742.8200626790724,6.131568218440787,0.0
1302,Well_no_66,2975,5375,3048.55,0.15064,137.21600614715274,7064024.895,Sandstone,1.832807960380612,4082.635378627703,28.194302766614005,1614.1249479675698,3.983884089433346,0.0
1303,Well_no_66,2975,5375,3049.05,0.15244,128.93385271430608,7166426.915118525,Sandstone,2.264997978096692,3464.3683268962377,21.92872735719849,1680.298055778394,6.394998816267307,0.0
1304,Well_no_66,2975,5375,3049.55,0.14762,137.84741603595592,7319874.628,Sandstone,1.5370139023489533,4426.443975261092,30.11533782540556,1501.5120198497268,5.056740154596059,0.0
1305,Well_no_66,2975,5375,3050.05,,159.80189635676425,7288903.211,Sandstone,2.108902423853801,3648.2558700725062,26.61611215450365,1841.946227808629,6.435942174829239,0.0
1306,Well_no_66,2975,5375,3050.55,0.15325,95.08493132063136,7204481.3232903,Sandstone,2.3356954969641235,3277.832264380869,25.095143012826647,1822.3503585997312,6.570439117575416,0.0
1307,Well_no_66,2975,5375,3051.05,0.16262,212.94210949675457,6911157.56,Sandstone,1.9739044036819982,3843.0193871063066,29.15219542838728,1756.3997953660669,4.209870528384022,0.0
1308,Well_no_66,2975,5375,3051.55,0.16595,200.45851506519685,6905308.708,Sandstone,2.0178640927033067,3180.077484703052,25.91087165646069,1626.5291587898114,7.799372351903665,0.0
1309,Well_no_66,2975,5375,3052.05,0.0591,51.668841134433684,7648765.445,Shale,1.9642827558398417,4071.260488954343,30.186508284997764,1646.8362086087484,5.50047502774988,1.0
1310,Well_no_66,2975,5375,3052.55,0.12552,50.79948721675301,7435609.089,Shaly sandstone,2.1250210584552143,3441.091735969549,30.16146046392577,1438.4726425047888,6.268578371163662,0.3333
1311,Well_no_66,2975,5375,3053.05,0.12473,94.31391238589327,7053221.59,Shaly sandstone,2.003206637577025,3698.691518933602,22.185947489501253,1756.6016396127163,8.448141149155424,0.3333
1312,Well_no_66,2975,5375,3053.55,0.12557,71.15361692454886,7299712.488,Shaly sandstone,,,17.638619988535012,1688.008373612713,5.628216236052932,0.3333
1313,Well_no_66,2975,5375,3054.05,,,7171957.881,Shaly sandstone,1.6025502270535912,3908.228866800384,30.99618803197925,1489.396303781789,6.125406366525958,0.3333
